"[all run data]","average_travelling_time","final_average_travelling_time","average_travelling_time_remaining","expenses","number_of_messages","count buses","total_flexbus","total_fixedbus","total_idle","average_travelling_time","final_average_travelling_time","average_travelling_time_remaining","expenses","number_of_messages","count buses","total_flexbus","total_fixedbus","total_idle","average_travelling_time","final_average_travelling_time","average_travelling_time_remaining","expenses","number_of_messages","count buses","total_flexbus","total_fixedbus","total_idle"
,"43.08695652173913","53.36486486486486","71.25","122909.5","517","16","6","7","3","42.34","51.5945945945946","71.875","122909.5","486","16","6","7","3","38.85","53.37837837837838","71.47058823529412","122889","529","16","6","7","3"
,"43.765957446808514","53.74324324324324","72.11111111111111","122923","517","16","6","7","3","42.98039215686274","51.91891891891892","72.73913043478261","122923","486","16","6","7","3","39.73170731707317","53.83783783783784","72.36363636363636","122902.5","529","16","6","7","3"
,"46","54.108108108108105","73.08695652173913","122936.5","517","16","6","7","3","45.10909090909091","52.229729729729726","73.84210526315789","122936.5","486","16","6","7","3","39.73170731707317","54.28378378378378","73.36363636363636","122916","529","16","6","7","3"
,"46","54.41891891891892","74.08695652173913","122950","517","16","6","7","3","45.10909090909091","52.486486486486484","74.84210526315789","122950","486","16","6","7","3","39.73170731707317","54.729729729729726","74.36363636363636","122929.5","529","16","6","7","3"
,"46","54.729729729729726","75.08695652173913","122963.5","517","16","6","7","3","45.10909090909091","52.74324324324324","75.84210526315789","122963.5","486","16","6","7","3","39.73170731707317","55.17567567567568","75.36363636363636","122943","529","16","6","7","3"
,"46","55.04054054054054","76.08695652173913","122977","523","16","6","7","3","45.10909090909091","53","76.84210526315789","122977","486","16","6","7","3","40.666666666666664","55.62162162162162","76.25","122956.5","538","16","6","7","3"
,"47","55.351351351351354","77.42857142857143","122990.5","527","16","6","7","3","47.220338983050844","53.25675675675676","78","122990.5","486","16","6","7","3","41.23255813953488","56.054054054054056","77.61290322580645","122970","544","16","6","7","3"
,"47","55.63513513513514","78.42857142857143","123004","527","16","6","7","3","47.220338983050844","53.45945945945946","79","123004","486","16","6","7","3","41.23255813953488","56.472972972972975","78.61290322580645","122983.5","544","16","6","7","3"
,"47","55.91891891891892","79.42857142857143","123017.5","529","16","6","7","3","47.220338983050844","53.66216216216216","80","123017.5","486","16","6","7","3","41.23255813953488","56.891891891891895","79.61290322580645","122997","548","16","6","7","3"
,"47","56.2027027027027","80.42857142857143","123031","529","16","6","7","3","48.14754098360656","53.86486486486486","81.6923076923077","123031","486","16","6","7","3","41.23255813953488","57.310810810810814","80.61290322580645","123010.5","548","16","6","7","3"
,"47","56.486486486486484","81.42857142857143","123044.5","529","16","6","7","3","48.14754098360656","54.04054054054054","82.6923076923077","123044.5","486","16","6","7","3","41.23255813953488","57.729729729729726","81.61290322580645","123024","548","16","6","7","3"
